REGION_DE_NAISSANCE,CREDIT,NIVEAU,SESSION,MENTION,MOYENNE ANNUELLE,RESULTAT,RESULTAT APP EVALUATION,Année BAC,Sexe,Série,Ets. de provenance,Type candidature,Académie de l'Ets. Prov.,Résidence,Centre d'Ec.,Nbre Fois au BAC,Mention,Résultat,Groupe Résultat,Année de l'Extrait EC,Moy. nde,Moy. ère,Moy. S Term.,Moy. S Term..1,MATH,SCPH,FR,PHILO,AN,SVT,COME,AFTA,EPAT,Tot. Pts au Grp.,Moyenne au Grp.,Moy. Gle,Moy. sur Mat.Fond.,Age en Décembre 2018,Score DAP,Rang DAP,Score L1,Rang L1,S1,S2,S3,Homme,Femme,Série_Encode,Sexe_Encode,RESULTAT_Encode,SESSION_Encode,MENTION_Encode,Academie perf.,Residence perf.,Résidence_Encode,Ets. de provenance_Encode,Centre d'Ec._Encode,Académie de l'Ets. Prov._Encode,REGION_DE_NAISSANCE_Encode
 Kaolack,60,1,Première Session,Passable,10.84,PASSE,1,2018,M,S2,LYCEE EL HADJI IBRAHIMA BA KOUNGHEUL,O,Académie de Kaffrine,KOUNGHEUL,LYCEE EL HADJI IBRAHIMA BA KOUNGHEUL,1,Pass,ADM,1,1999,14.52,12.53,12.4,11.91,12,11,13,7,16,6,0.0,0.0,0.0,269,10.35,10.35,9.53,19,181.0,138,110.84,72,0,1,0,1,0,1,1,2,1,0,10.78076923076923,11.001999999999999,62,282,150,3,3
 Fatick,26,1,Deuxième Session,NULL,8.97,NON ADMIS,1,2018,F,S2,ECOLE PRIVEE ELITES PLUS,O,Académie de Fatick,FATICK,LYCEE COUMBA NDOFFENE DIOUF,2,Pass,ADM,2,2009,9.83,10.24,11.76,12.16,8,11,10,4,3,11,0.0,0.0,0.0,233,8.96,10.04,11.53,20,139.65,852,8.97,511,0,1,0,0,1,1,0,0,0,4,10.526071428571429,10.443,32,59,33,2,2
 Kaolack,20,1,Deuxième Session,NULL,6.78,NON ADMIS,1,2018,M,S2,LYCEE DE KAHONE,O,Académie de Kaolack,KAHONE,LYCEE DE KAHONE,1,Pass,ADM,2,2006,11.63,11.85,10.36,9.7,7,12,11,8,9,7,0.0,0.0,0.0,239,9.19,10.0,9.47,20,150.0,643,6.78,759,0,1,0,1,0,1,1,0,0,4,10.556461538461537,10.892,50,178,72,4,3
 Thiès,9,1,Deuxième Session,NULL,7.4,NON ADMIS,1,2018,F,S2,LYCEE DE TATTAGUINE,O,Académie de Fatick,TATTAGUINE,LYCEE DE TATTAGUINE,1,Pass,ADM,2,2010,10.84,10.98,9.08,10.39,6,12,8,8,6,7,0.0,0.0,0.0,219,8.42,10.35,10.88,19,154.0,523,7.4,693,0,1,0,0,1,1,0,0,0,4,10.526071428571429,10.4525,139,261,137,2,9
 Thiès,60,1,Première Session,Passable,11.3,PASSE,1,2018,M,S2,LYCEE ABABACAR SY,O,Académie de Thiès,TIVAOUANE,LYCEE ABABACAR SY,1,Pass,ADM,2,1999,11.33,9.76,9.85,10.74,8,11,12,7,8,4,0.0,0.0,0.0,222,8.54,10.35,10.29,19,157.0,474,111.3,50,0,1,0,1,0,1,1,2,1,0,10.54970588235294,10.565833333333332,145,112,26,14,9
 Matam,60,1,Deuxième Session,Passable,10.82,PASSE,1,2018,M,S2,LYCEE DE NGUIDJILONE,O,Académie de Matam,NGUIDJILONE,LYCEE DE NGUIDJILONE,1,Pass,ADM,2,1999,13.07,12.7,12.81,11.92,9,10,5,7,9,6,0.0,0.0,0.0,209,8.04,10.12,9.71,19,154.0,523,10.82,218,0,1,0,1,0,1,1,2,0,0,10.74148148148148,10.12,100,227,110,8,6
 Dakar,14,1,Deuxième Session,NULL,6.32,NON ADMIS,1,2018,F,S2,LYCEE DE SALDE,O,Académie de Saint - Louis,PETE,LYCEE DE PETE,3,Pass,ADM,1,1994,10.28,10.49,13.55,12.24,10,10,14,13,8,7,0.0,0.0,0.0,268,10.31,10.31,8.94,24,135.0,921,6.32,791,0,1,0,0,1,1,0,0,0,4,10.754035087719299,10.716666666666669,112,247,119,11,0
 Diourbel,34,1,Deuxième Session,NULL,6.91,NON ADMIS,1,2018,F,S2,LYCEE D'ENSEIGNEMENT GENERAL DE DIOURBEL,O,Académie de Diourbel,DIOURBEL,LYCEE TECHNIQUE AMADOU BAMBA,1,Pass,ADM,1,2014,13.54,12.65,10.23,10.69,11,11,9,7,6,11,0.0,0.0,0.0,260,10.0,10.0,11.0,18,175.0,192,6.91,744,0,1,0,0,1,1,0,0,0,4,10.45184210526316,10.391739130434782,27,135,174,1,1
Kédougou,6,1,Deuxième Session,NULL,3.76,NON ADMIS,1,2018,F,S2,LYCEE MACIRE BA DE KEDOUGOU,O,Académie de Kédougou,KEDOUGOU,LYCEE TECHNIQUE INDUSTRIEL DE KEDOUGOU,2,Pass,ADM,1,1998,10.09,12.97,9.39,10.11,9,11,15,9,6,7,0.0,0.0,0.0,260,10.0,10.0,9.0,20,145.35,724,3.76,905,0,1,0,0,1,1,0,0,0,4,10.698333333333332,10.668000000000001,55,296,176,6,13
 Thiès,5,1,Deuxième Session,NULL,6.86,NON ADMIS,1,2018,M,S2,COLLEGE SAINT GABRIEL,O,Académie de Thiès,THIES,COLLEGE SAINT GABRIEL,1,Pass,ADM,2,2009,13.06,11.1,10.19,11.26,10,13,7,6,12,6,0.0,0.0,0.0,241,9.27,11.04,11.41,18,187.0,98,6.86,747,0,1,0,1,0,1,1,0,0,4,10.54970588235294,10.443461538461538,142,23,19,14,9
 Tambacounda,0,1,Deuxième Session,NULL,0.29,NON ADMIS,1,2018,M,S2,LYCEE MAME CHEIKH MBAYE,O,Académie de Tambacounda,TAMBACOUNDA,LYCEE MAME CHEIKH MBAYE,2,Pass,ADM,2,2005,11.11,10.47,11.08,10.76,11,13,7,8,6,5,0.0,0.0,0.0,236,9.08,11.15,12.41,21,173.85,207,0.29,1043,0,1,0,1,0,1,1,0,0,4,10.563333333333333,10.5975,136,302,162,13,8
 Thiès,30,1,Deuxième Session,NULL,5.8,NON ADMIS,1,2018,M,S2,ECOLE CATHOLIQUE SAINT JEAN,O,Académie de Thiès,MBOUR,COMPLEXE SCOLAIRE INTERN-KEUR MADIOR,1,ABien,ADM,1,1999,15.9,16.25,15.8,14.3,15,9,12,11,14,10,0.0,0.0,0.0,307,11.81,12.15,11.12,19,201.0,40,5.8,819,0,1,0,1,0,1,1,0,0,4,10.54970588235294,10.625599999999999,77,42,20,14,9
 Dakar,40,1,Deuxième Session,NULL,9.37,NON ADMIS,1,2018,M,S2,"ECOLE PRIVEE ""COURS PRIVES DE LA ZAC MBAO""",O,Académie de Pikine - Guédiawaye,MBAO,ECOLE ELEMENTAIRE LGI MBAO,2,Pass,ADM,2,1995,10.97,9.07,11.26,10.68,5,13,5,7,12,4,0.0,0.0,0.0,208,8.0,10.38,10.53,23,139.65,852,9.37,450,0,1,0,1,0,1,1,0,0,4,10.529097744360902,10.765172413793103,74,46,23,9,0
 Ziguinchor,60,1,Deuxième Session,Passable,10.13,PASSE,1,2018,F,S2,LYCEE DJIGNABO,O,Académie de Ziguinchor,ZIGUINCHOR,COLLEGE SAINT CHARLES LWANGA,1,Pass,ADM,2,2000,11.46,11.1,9.9,10.13,8,12,7,9,5,4,0.0,0.0,0.0,208,8.0,10.0,10.35,18,166.0,300,10.13,332,0,1,0,0,1,1,0,2,0,0,10.648571428571428,10.55111111111111,153,280,18,15,10
 Louga,40,1,Deuxième Session,NULL,8.98,NON ADMIS,1,2018,M,S2,LYCEE DE MATAM,O,Académie de Matam,MATAM,LYCEE DE MATAM,3,Pass,ADM,2,1995,11.33,10.17,9.75,10.23,10,11,12,6,5,4,0.0,0.0,0.0,217,8.35,10.81,11.41,23,143.1,768,8.98,507,0,1,0,1,0,1,1,0,0,4,10.74148148148148,11.118,72,198,86,8,5
 Thiès,40,1,Deuxième Session,NULL,9.99,NON ADMIS,1,2018,M,S2,LYCEE DEMBA DIOP,O,Académie de Thiès,MBOUR,COMPLEXE SCOLAIRE INTERN-KEUR MADIOR,1,Pass,ADM,2,2012,11.34,14.19,12.47,11.19,13,8,12,11,9,8,0.0,0.0,0.0,241,9.27,12.19,12.65,20,150.0,643,9.99,366,0,1,0,1,0,1,1,0,0,4,10.54970588235294,10.625599999999999,77,277,20,14,9
 Tambacounda,0,1,Deuxième Session,NULL,1.6,NON ADMIS,1,2018,M,S2,CANDIDAT INDIVIDUEL DAKAR (AEDEC),I,Académie de Dakar,DAKAR,UNIVERSITE AMADOU HAMPATE BA,3,Pass,ADM,1,1993,0.0,0.0,0.0,0.0,12,11,8,8,6,10,0.0,0.0,0.0,260,10.0,10.0,10.94,25,153.9,538,1.6,983,0,1,0,1,0,1,1,0,0,4,10.570365853658537,10.612075471698114,17,1,181,0,8
 Diourbel,50,1,Deuxième Session,NULL,9.59,AUTORISE,1,2018,M,S2,LYCEE TALIBOU DABO,O,Académie de Dakar,PARCELLES ASSAINIES,CEM UNITE 19,1,Pass,ADM,1,1999,13.48,12.05,11.44,11.43,13,11,8,12,5,10,0.0,0.0,0.0,260,10.0,10.0,11.24,19,187.0,98,9.59,413,0,1,0,1,0,1,1,1,0,4,10.570365853658537,10.494137931034482,108,321,15,0,1
 Dakar,30,1,Deuxième Session,NULL,9.23,NON ADMIS,1,2018,M,S2,LYCEE DE THIAROYE,O,Académie de Pikine - Guédiawaye,PIKINE,LYCEE DE THIAROYE,2,Pass,ADM,2,1997,10.25,9.04,11.77,10.86,8,11,7,10,6,5,0.0,0.0,0.0,213,8.19,11.42,11.88,21,139.65,852,9.23,476,0,1,0,1,0,1,1,0,0,4,10.529097744360902,10.27,113,264,139,9,0
 Thiès,60,1,Première Session,Passable,11.04,PASSE,1,2018,M,S2,COURS PRIVES SALMANE AL FARICI,O,Académie de Thiès,MBOUR,COMPLEXE SCOLAIRE INTERN-KEUR MADIOR,2,Pass,ADM,1,1995,12.56,11.15,12.19,13.02,12,12,10,8,7,8,0.0,0.0,0.0,266,10.23,10.23,10.59,23,171.0,236,111.03999999999999,63,0,1,0,1,0,1,1,2,1,0,10.54970588235294,10.625599999999999,77,33,20,14,9
 Diourbel,41,1,Deuxième Session,NULL,8.7,NON ADMIS,1,2018,M,S2,LYCEE D'ENSEIGNEMENT GENERAL DE DIOURBEL,O,Académie de Diourbel,DIOURBEL,LYCEE TECHNIQUE AMADOU BAMBA,2,Pass,ADM,1,1998,10.66,9.74,10.91,10.84,11,11,14,8,8,9,0.0,0.0,0.0,267,10.27,10.27,10.29,21,156.75,491,8.7,541,0,1,0,1,0,1,1,0,0,4,10.45184210526316,10.391739130434782,27,135,174,1,1
 Louga,10,1,Deuxième Session,NULL,3.72,NON ADMIS,1,2018,F,S2,NOUVEAU LYCEE DE DAHRA ,O,Académie de Louga,DAHRA,LYCEE DE DAHRA,2,Pass,ADM,2,1995,9.21,9.6,11.07,11.5,8,11,8,5,9,7,0.0,0.0,0.0,212,8.15,10.77,12.12,23,139.65,852,3.72,908,0,1,0,0,1,1,0,0,0,4,10.600980392156861,10.696666666666665,16,325,52,7,5
 Thiès,45,1,Deuxième Session,NULL,10.23,AUTORISE,1,2018,M,S2,LYCEE D'ENSEIGNEMENT GENERAL DE DIOURBEL,O,Académie de Diourbel,DIOURBEL,LYCEE D'ENSEIGNEMENT GENERAL DE DIOURBEL,3,Pass,ADM,2,2006,11.11,10.6,10.24,11.01,12,11,8,12,6,6,0.0,0.0,0.0,238,9.15,11.0,12.0,21,153.9,538,10.23,310,0,1,0,1,0,1,1,1,0,4,10.45184210526316,10.391739130434782,27,135,35,1,9
 Kaolack,60,1,Deuxième Session,Passable,11.73,PASSE,1,2018,M,S2,LYCEE VALDIODIO NDIAYE,O,Académie de Kaolack,KAOLACK,COLLEGE PRIVE MBOUTOU SOW,3,Pass,ADM,1,1995,10.89,9.63,13.41,12.35,14,12,8,7,8,8,0.0,0.0,0.0,260,10.0,10.0,11.18,23,172.8,219,11.73,132,0,1,0,1,0,1,1,2,0,0,10.556461538461537,10.403962264150943,52,322,17,4,3
 Kaolack,10,1,Deuxième Session,NULL,6.77,NON ADMIS,1,2018,M,S2,"ECOLE PRIVEE LAIQUE ""EUREKA  ACADEMIA""",O,Académie de Kaolack,KAOLACK,COLLEGE PIE XII,3,Pass,ADM,1,2010,10.36,7.04,10.68,10.08,9,11,14,12,7,10,0.0,0.0,0.0,266,10.23,10.23,10.06,20,137.70000000000002,888,6.77,761,0,1,0,1,0,1,1,0,0,4,10.556461538461537,10.403962264150943,52,72,16,4,3
 Diourbel,45,1,Deuxième Session,NULL,9.7,AUTORISE,1,2018,F,S2,LYCEE DE NGASCOPE,O,Académie de Diourbel,NGOYE,LYCEE DE NGOYE,2,Pass,ADM,2,1995,11.58,10.54,10.83,10.26,9,11,7,8,4,10,0.0,0.0,0.0,228,8.77,10.5,11.82,23,145.35,724,9.7,396,0,1,0,0,1,1,0,1,0,4,10.45184210526316,10.527142857142858,96,220,106,1,1
 Tambacounda,6,1,Deuxième Session,NULL,3.89,NON ADMIS,1,2018,M,S2,LYCEE DE KIDIRA,O,Académie de Tambacounda,KIDIRA,LYCEE DE KIDIRA,1,Pass,ADM,2,1999,10.96,12.12,10.83,10.85,8,11,14,6,6,7,0.0,0.0,0.0,230,8.85,10.12,9.94,19,157.0,474,3.89,901,0,1,0,1,0,1,1,0,0,4,10.563333333333333,10.375,59,185,77,13,8
 Dakar,41,1,Deuxième Session,NULL,9.35,NON ADMIS,1,2018,F,S2,ECOLE PRIVEE MADIBA MANDELA,O,Académie de Dakar,DAKAR,UNIVERSITE AMADOU HAMPATE BA,1,Pass,ADM,2,2000,10.02,13.81,12.54,12.78,8,12,10,7,11,6,0.0,0.0,0.0,230,8.85,10.15,10.0,18,166.0,300,9.35,456,0,1,0,0,1,1,0,0,0,4,10.570365853658537,10.612075471698114,17,79,181,0,0
 Diourbel,45,1,Deuxième Session,NULL,8.9,AUTORISE,1,2018,M,S2,LYCEE DE GATE,O,Académie de Diourbel,GATE,LYCEE DE GATE,2,Pass,ADM,2,2008,9.84,9.88,9.9,9.39,13,10,12,3,4,6,0.0,0.0,0.0,226,8.69,11.31,12.65,20,159.6,429,8.9,516,0,1,0,1,0,1,1,1,0,4,10.45184210526316,10.506,39,172,67,1,1
 Dakar,60,1,Première Session,Passable,11.56,PASSE,1,2018,M,S2,LYCEE DE KEUR MASSAR ,O,Académie de Pikine - Guédiawaye,KEUR MASSAR,LYCEE ZONE DE RECASEMENT DE KEUR MASSAR ,1,Pass,ADM,2,1998,0.0,0.0,0.0,0.0,10,13,8,10,7,3,0.0,0.0,0.0,222,8.54,11.92,12.88,21,177.0,174,111.56,43,0,1,0,1,0,1,1,2,1,0,10.529097744360902,10.795238095238094,57,184,179,9,0
 Louga,25,1,Deuxième Session,NULL,7.05,NON ADMIS,1,2018,M,S2,LYCEE ALBOURY NDIAYE,O,Académie de Louga,LINGUERE,LYCEE ALBOURY NDIAYE,2,Pass,ADM,2,2006,11.97,10.91,10.89,10.54,11,13,8,4,10,3,0.0,0.0,0.0,222,8.54,10.0,10.29,21,173.85,207,7.05,733,0,1,0,1,0,1,1,0,0,4,10.600980392156861,10.0,67,116,27,7,5
 Dakar,25,1,Deuxième Session,NULL,9.04,NON ADMIS,1,2018,M,S2,LYCEE MODERNE DE RUFISQUE,O,Académie de Rufisque,RUFISQUE,LYCEE MODERNE DE RUFISQUE,1,Pass,ADM,1,1997,11.11,12.12,10.8,11.79,8,13,7,10,7,9,0.0,0.0,0.0,260,10.0,10.0,10.12,21,165.0,329,9.04,497,0,1,0,1,0,1,1,0,0,4,10.276041666666666,10.287826086956523,120,308,165,10,0
 Thiès,36,1,Deuxième Session,NULL,8.85,NON ADMIS,1,2018,F,S2,LYCEE DE SALY,O,Académie de Thiès,SALY,LYCEE DE SALY,1,Pass,ADM,2,1998,10.01,11.07,9.23,8.57,7,11,8,5,6,6,0.0,0.0,0.0,209,8.04,10.0,11.06,20,141.0,830,8.85,520,0,1,0,0,1,1,0,0,0,4,10.54970588235294,11.376666666666667,124,250,126,14,9
 Thiès,60,1,Première Session,Assez-Bien,12.47,PASSE,1,2018,F,S2,LYCEE LEOPOLD SEDAR SENGHOR,O,Académie de Thiès,JOAL,LYCEE LEOPOLD SEDAR SENGHOR,1,Pass,ADM,1,2007,15.05,12.71,11.09,11.24,8,11,10,10,12,10,0.0,0.0,0.0,260,10.0,10.0,9.76,21,147.0,700,112.47,18,0,1,0,0,1,1,0,2,1,1,10.54970588235294,10.558,47,294,155,14,9
 Thiès,25,1,Deuxième Session,NULL,8.96,NON ADMIS,1,2018,M,S2,LYCEE DEMBA DIOP,O,Académie de Thiès,MBOUR,COMPLEXE SCOLAIRE INTERN-KEUR MADIOR,1,Pass,ADM,2,2006,11.57,10.19,10.17,9.71,10,10,8,5,8,5,0.0,0.0,0.0,219,8.42,10.12,10.0,22,150.0,643,8.96,513,0,1,0,1,0,1,1,0,0,4,10.54970588235294,10.625599999999999,77,277,20,14,9
 Thiès,10,1,Deuxième Session,NULL,4.04,NON ADMIS,1,2018,M,S2,LYCEE DE MBORO,O,Académie de Thiès,MBORO,LYCEE DE MBORO,2,Pass,ADM,1,2002,10.85,11.55,10.5,10.23,11,9,13,7,9,12,0.0,0.0,0.0,265,10.19,10.19,10.65,21,139.65,852,4.04,891,0,1,0,1,0,1,1,0,0,4,10.54970588235294,10.43,75,202,89,14,9
 Dakar,26,1,Deuxième Session,NULL,8.86,NON ADMIS,1,2018,F,S2,LYCEE DE YENE,O,Académie de Rufisque,YENE,LYCEE DE YENE,1,Pass,ADM,1,1998,15.79,14.3,11.65,13.45,12,10,7,7,11,9,0.0,0.0,0.0,260,10.0,10.0,10.24,20,162.0,381,8.86,519,0,1,0,0,1,1,0,0,0,4,10.276041666666666,10.057500000000001,152,275,147,10,0
 Kaolack,5,1,Deuxième Session,NULL,3.09,NON ADMIS,1,2018,M,S2,LYCEE DE KEUR MADIABEL,O,Académie de Kaolack,KEUR MADIABEL,LYCEE DE KEUR MADIABEL,1,Pass,ADM,2,2011,12.08,11.72,10.09,9.84,9,11,9,5,7,4,0.0,0.0,0.0,208,8.0,10.23,11.18,18,163.0,345,3.09,942,0,1,0,1,0,1,1,0,0,4,10.556461538461537,10.666,56,183,76,4,3
 Fatick,25,1,Deuxième Session,NULL,6.68,NON ADMIS,1,2018,M,S2,LYCEE DE PASSY,O,Académie de Fatick,PASSY,LYCEE DE PASSY,1,Pass,ADM,2,2006,11.0,10.21,7.89,9.23,10,11,10,6,6,7,0.0,0.0,0.0,231,8.88,10.04,11.06,19,169.0,257,6.68,767,0,1,0,1,0,1,1,0,0,4,10.526071428571429,10.546000000000001,109,237,116,2,2
 Thiès,16,1,Deuxième Session,NULL,8.21,NON ADMIS,1,2018,F,S2,LYCEE DE PAMBAL,O,Académie de Thiès,TIVAOUANE,LYCEE ABABACAR SY,3,Pass,ADM,2,1997,11.32,10.52,7.26,8.32,12,9,7,6,8,9,0.0,0.0,0.0,236,9.08,11.73,13.06,21,137.70000000000002,888,8.21,601,0,1,0,0,1,1,0,0,0,4,10.54970588235294,10.565833333333332,145,236,26,14,9
 Thiès,15,1,Deuxième Session,NULL,7.5,NON ADMIS,1,2018,F,S2,GROUPE SCOLAIRE MAMADOU DIAGNE DE POUT,O,Académie de Thiès,POUT,LYCEE DE POUT,2,Pass,ADM,2,1997,10.81,10.83,8.7,7.72,9,13,12,5,3,6,0.0,0.0,0.0,221,8.5,10.27,11.82,21,162.45,368,7.5,684,0,1,0,0,1,1,0,0,0,4,10.54970588235294,10.49,117,105,121,14,9
Sédhiou,0,1,Deuxième Session,NULL,1.7,NON ADMIS,1,2018,M,S2,"ECOLE PRIVEE ""LA SAGESSE""",O,Académie de Rufisque,RUFISQUE,LYCEE MODERNE DE RUFISQUE,2,Pass,ADM,1,1997,10.42,10.96,9.82,7.59,11,10,10,11,10,9,0.0,0.0,0.0,265,10.19,10.19,9.94,21,148.2,679,1.7,980,0,1,0,1,0,1,1,0,0,4,10.276041666666666,10.287826086956523,120,49,165,10,14
 Dakar,45,1,Deuxième Session,NULL,9.63,AUTORISE,1,2018,M,S2,ECOLE KHADIM RASSOUL,O,Académie de Dakar,DAKAR,UNIVERSITE AMADOU HAMPATE BA,2,Pass,ADM,2,1996,12.12,8.82,12.04,12.7,12,10,7,9,5,9,0.0,0.0,0.0,244,9.38,11.96,13.76,22,153.9,538,9.63,409,0,1,0,1,0,1,1,1,0,4,10.570365853658537,10.612075471698114,17,43,181,0,0
 Kaolack,60,1,Deuxième Session,Passable,10.51,PASSE,1,2018,F,S2,LYCEE VALDIODIO NDIAYE,O,Académie de Kaolack,KAOLACK,COLLEGE PRIVE MBOUTOU SOW,1,Pass,ADM,2,2000,11.22,12.24,10.21,11.46,9,13,8,5,7,5,0.0,0.0,0.0,215,8.27,10.08,11.06,18,181.0,138,10.51,269,0,1,0,0,1,1,0,2,0,0,10.556461538461537,10.403962264150943,52,322,17,4,3
 Dakar,60,1,Première Session,Passable,11.53,PASSE,1,2018,F,S2,LYCEE JOHN F KENNEDY,O,Académie de Dakar,DAKAR,LYCEE TECHNIQUE INDUSTRIEL DELAFOSSE,1,Pass,ADM,1,1999,14.94,9.95,12.25,9.79,10,11,9,9,11,8,0.0,0.0,0.0,260,10.0,10.0,9.65,19,169.0,257,111.53,44,0,1,0,0,1,1,0,2,1,0,10.570365853658537,10.612075471698114,17,290,177,0,0
 Thiès,50,1,Deuxième Session,NULL,10.01,AUTORISE,1,2018,M,S2,LYCEE ABABACAR SY,O,Académie de Thiès,TIVAOUANE,LYCEE ABABACAR SY,2,Pass,ADM,2,1996,12.34,10.89,11.71,11.02,9,9,7,10,5,7,0.0,0.0,0.0,219,8.42,10.0,10.71,22,128.25,993,10.01,356,0,1,0,1,0,1,1,1,0,4,10.54970588235294,10.565833333333332,145,112,26,14,9
 Thiès,50,1,Deuxième Session,NULL,9.53,AUTORISE,1,2018,F,S2,LYCEE BLAISE DIAGNE,O,Académie de Dakar,DAKAR,INSTITUTION NOTRE DAME,1,Pass,ADM,2,2005,11.77,11.93,11.34,13.73,8,11,8,8,5,7,0.0,0.0,0.0,221,8.5,10.15,10.82,20,147.0,700,9.53,422,0,1,0,0,1,1,0,1,0,4,10.570365853658537,10.612075471698114,17,122,25,0,9
 Kaolack,0,1,Deuxième Session,NULL,3.2,NON ADMIS,1,2018,M,S2,LYCEE MIXTE NGANE SAER ,O,Académie de Kaolack,NGANE SAER,LYCEE MIXTE NGANE SAER ,1,Pass,ADM,1,1998,12.86,12.54,12.84,12.19,10,10,16,11,10,9,0.0,0.0,0.0,284,10.92,10.92,9.65,21,150.0,643,3.2,934,0,1,0,1,0,1,1,0,0,4,10.556461538461537,10.562000000000001,93,307,164,4,3
 Dakar,15,1,Deuxième Session,NULL,5.89,NON ADMIS,1,2018,M,S2,LYCEE DE SANGALCAM,O,Académie de Rufisque,SANGALCAM,LYCEE DE SANGALCAM,1,Pass,ADM,2,2010,11.31,10.86,8.74,9.43,16,7,7,7,10,5,0.0,0.0,0.0,223,8.58,11.69,12.47,19,169.0,257,5.89,813,0,1,0,1,0,1,1,0,0,4,10.276041666666666,11.25,127,253,129,10,0
 Saint-Louis,4,1,Deuxième Session,NULL,4.89,NON ADMIS,1,2018,M,S2,LYCEE DE GUIRO YERO BOCAR,O,Académie de Kolda,KOLDA,LYCEE DE SALIKEGNE,4,Pass,ADM,2,1993,0.0,0.0,11.83,12.15,10,11,12,5,10,5,0.0,0.0,0.0,228,8.77,10.12,9.94,25,135.15,915,4.89,860,0,1,0,1,0,1,1,0,0,4,10.615862068965518,10.507222222222222,60,176,125,5,7
 Kolda,60,1,Première Session,Passable,11.15,PASSE,1,2018,M,S2,LYCEE ALPHA MOLO BALDE,O,Académie de Kolda,KOLDA,LYCEE ALPHA MOLO BALDE,1,Pass,ADM,2,2010,12.9,13.7,11.55,12.14,13,12,9,7,6,3,0.0,0.0,0.0,230,8.85,10.58,11.59,19,196.0,54,111.15,59,0,1,0,1,0,1,1,2,1,0,10.615862068965518,10.507222222222222,60,118,29,5,4
 Fatick,40,1,Deuxième Session,NULL,9.63,NON ADMIS,1,2018,M,S2,LYCEE DE MBAR,O,Académie de Fatick,COLOBANE,LYCEE DE COLOBANE,1,Pass,ADM,2,2015,10.41,9.8,10.54,10.94,6,13,11,4,3,5,0.0,0.0,0.0,208,8.0,10.0,10.47,18,163.0,345,9.63,409,0,1,0,1,0,1,1,0,0,4,10.526071428571429,10.25,13,201,50,2,2
 Thiès,50,1,Deuxième Session,NULL,9.58,AUTORISE,1,2018,F,S2,LYCEE DE NGOUNDIANE,O,Académie de Thiès,NGOUNDIANE,LYCEE DE NGOUNDIANE,3,Pass,ADM,2,2005,9.45,9.54,11.0,11.15,13,8,8,3,6,8,0.0,0.0,0.0,217,8.35,11.04,13.35,24,135.0,921,9.58,415,0,1,0,0,1,1,0,1,0,4,10.54970588235294,10.846363636363636,95,222,105,14,9
 Kaolack,60,1,Deuxième Session,Passable,11.18,PASSE,1,2018,M,S2,LYCEE DE KEUR MADIABEL,O,Académie de Kaolack,KEUR MADIABEL,LYCEE DE KEUR MADIABEL,1,Pass,ADM,2,2011,11.63,11.95,10.44,11.74,12,11,10,10,11,2,0.0,0.0,0.0,228,8.77,11.54,12.35,18,181.0,138,11.18,170,0,1,0,1,0,1,1,2,0,0,10.556461538461537,10.666,56,183,76,4,3
 Dakar,26,1,Deuxième Session,NULL,8.76,NON ADMIS,1,2018,F,S2,ECOLE PRIVEE DAVID DIOP MENDES,O,Académie de Pikine - Guédiawaye,MBAO,LYCEE DE MBAO,2,Pass,ADM,1,1998,13.72,14.1,11.76,10.84,10,11,12,9,11,8,0.0,0.0,0.0,260,10.0,10.0,9.65,20,151.04999999999998,602,8.76,531,0,1,0,0,1,1,0,0,0,4,10.529097744360902,10.765172413793103,74,55,88,9,0
 Louga,50,1,Deuxième Session,NULL,9.76,AUTORISE,1,2018,F,S2,LYCEE CHEIKH AMADOU LAMINE DABO,O,Académie de Thiès,MBOUR,COMPLEXE SCOLAIRE INTERN-KEUR MADIOR,2,Pass,ADM,1,1997,10.01,10.72,9.97,11.71,5,15,8,7,8,11,0.0,0.0,0.0,263,10.12,10.12,10.65,21,156.75,491,9.76,390,0,1,0,0,1,1,0,1,0,4,10.54970588235294,10.625599999999999,77,128,20,14,5
 Saint-Louis,30,1,Deuxième Session,NULL,9.39,NON ADMIS,1,2018,M,S2,GROUPE SCOLAIRE EUREKA PLUS DJOLOFF,O,Académie de Louga,DAHRA,LYCEE DE DAHRA,2,Pass,ADM,1,2009,10.3,8.17,12.51,13.69,17,10,8,7,7,8,0.0,0.0,0.0,260,10.0,10.0,11.35,20,182.39999999999998,131,9.39,445,0,1,0,1,0,1,1,0,0,4,10.600980392156861,10.696666666666665,16,100,52,7,7
Sédhiou,15,1,Deuxième Session,NULL,3.91,NON ADMIS,1,2018,M,S2,LYCEE DE TANAFF,O,Académie de Sédhiou,TANAFF,LYCEE DE TANAFF,1,Pass,ADM,2,2010,15.16,13.64,11.74,11.28,7,11,9,6,5,7,0.0,0.0,0.0,214,8.23,10.81,11.76,19,151.0,631,3.91,898,0,1,0,1,0,1,1,0,0,4,10.52925925925926,10.862,137,259,135,12,14
 Matam,45,1,Deuxième Session,NULL,9.61,AUTORISE,1,2018,M,S2,LYCEE DE THILOGNE,O,Académie de Matam,THILOGNE,LYCEE DE THILOGNE,1,Pass,ADM,1,1999,12.36,13.5,13.41,13.57,8,13,10,10,10,10,0.0,0.0,0.0,276,10.62,10.62,10.47,20,165.0,329,9.61,412,0,1,0,1,0,1,1,1,0,4,10.74148148148148,10.385,143,267,140,8,6
