REGION_DE_NAISSANCE,CREDIT,NIVEAU,SESSION,MENTION,MOYENNE ANNUELLE,RESULTAT,RESULTAT APP EVALUATION,Année BAC,Sexe,Série,Ets. de provenance,Type candidature,Académie de l'Ets. Prov.,Résidence,Centre d'Ec.,Nbre Fois au BAC,Mention,Résultat,Groupe Résultat,Année de l'Extrait EC,Moy. nde,Moy. ère,Moy. S Term.,Moy. S Term..1,MATH,SCPH,FR,PHILO,AN,SVT,COME,AFTA,EPAT,Tot. Pts au Grp.,Moyenne au Grp.,Moy. Gle,Moy. sur Mat.Fond.,Age en Décembre 2018,Score DAP,Rang DAP,Score L1,Rang L1,S1,S2,S3,Homme,Femme,Série_Encode,Sexe_Encode,RESULTAT_Encode,SESSION_Encode,MENTION_Encode,Academie perf.,Residence perf.,Résidence_Encode,Ets. de provenance_Encode,Centre d'Ec._Encode,Académie de l'Ets. Prov._Encode,REGION_DE_NAISSANCE_Encode
 Fatick,40,1,Deuxième Session,NULL,11.61,NON ADMIS,1,2018,F,S2,LYCEE NDIOUMA COR FAYE DE NDIAGANIAO,O,Académie de Thiès,NDIAGANIAO,LYCEE DE NDIAGANIAO,4,Pass,ADM,1,2006,11.27,8.74,12.04,11.6,10,12,12,6,7,9,0.0,0.0,0.0,260,10.0,10.0,10.35,22,142.79999999999998,783,11.61,139,0,1,0,0,1,1,0,0,0,4,10.54970588235294,10.236666666666666,86,309,97,14,2
 Thiès,9,1,Deuxième Session,NULL,7.4,NON ADMIS,1,2018,F,S2,LYCEE DE TATTAGUINE,O,Académie de Fatick,TATTAGUINE,LYCEE DE TATTAGUINE,1,Pass,ADM,2,2010,10.84,10.98,9.08,10.39,6,12,8,8,6,7,0.0,0.0,0.0,219,8.42,10.35,10.88,19,154.0,523,7.4,693,0,1,0,0,1,1,0,0,0,4,10.526071428571429,10.4525,139,261,137,2,9
 Louga,60,1,Deuxième Session,Passable,10.84,PASSE,1,2018,M,S2,LYCEE D'ENSEIGNEMENT GENERAL DE DIOURBEL,O,Académie de Diourbel,DIOURBEL,LYCEE D'ENSEIGNEMENT GENERAL DE DIOURBEL,1,Pass,ADM,1,1999,11.45,11.46,10.19,10.14,12,13,11,8,17,7,0.0,0.0,0.0,275,10.58,10.58,10.59,19,199.0,44,10.84,213,0,1,0,1,0,1,1,2,0,0,10.45184210526316,10.391739130434782,27,135,35,1,5
 Thiès,50,1,Deuxième Session,NULL,9.53,AUTORISE,1,2018,F,S2,LYCEE BLAISE DIAGNE,O,Académie de Dakar,DAKAR,INSTITUTION NOTRE DAME,1,Pass,ADM,2,2005,11.77,11.93,11.34,13.73,8,11,8,8,5,7,0.0,0.0,0.0,221,8.5,10.15,10.82,20,147.0,700,9.53,422,0,1,0,0,1,1,0,1,0,4,10.570365853658537,10.612075471698114,17,122,25,0,9
 Thiès,0,1,Deuxième Session,NULL,0.25,NON ADMIS,1,2018,M,S2,LYCEE SAMBA DIONE DE GANDIAYE,O,Académie de Kaolack,GANDIAYE,LYCEE SAMBA DIONE DE GANDIAYE,1,Pass,ADM,1,2000,11.65,10.83,11.3,11.67,9,12,13,12,12,9,0.0,0.0,0.0,283,10.88,10.88,10.06,18,172.0,222,0.25,1047,0,1,0,1,0,1,1,0,0,4,10.556461538461537,10.765,37,312,168,4,9
 Fatick,9,1,Deuxième Session,NULL,3.41,NON ADMIS,1,2018,F,S2,LYCEE COUMBA NDOFFENE DIOUF,O,Académie de Fatick,FATICK,LYCEE COUMBA NDOFFENE DIOUF,2,Pass,ADM,2,2007,11.98,10.14,9.41,10.34,5,11,10,5,8,6,0.0,0.0,0.0,213,8.19,10.04,9.59,22,122.55,1032,3.41,926,0,1,0,0,1,1,0,0,0,4,10.526071428571429,10.443,32,134,33,2,2
 Fatick,16,1,Deuxième Session,NULL,3.54,NON ADMIS,1,2018,M,S2,ECOLE CATHOLIQUE CARDINAL HYACINTHE THIANDOUM,O,Académie de Dakar,PARCELLES ASSAINIES,CEM UNITE 19,1,Pass,ADM,2,1998,12.08,10.28,10.41,11.55,4,12,9,4,10,7,0.0,0.0,0.0,208,8.0,10.42,11.0,20,132.0,971,3.54,918,0,1,0,1,0,1,1,0,0,4,10.570365853658537,10.494137931034482,108,40,15,0,2
 Dakar,60,1,Deuxième Session,Passable,10.87,PASSE,1,2018,M,S2,LYCEE DE YOFF,O,Académie de Dakar,PARCELLES ASSAINIES,ECOLE CATHOLIQUE CARDINAL HYACINTHE THIANDOUM,1,Pass,ADM,2,2001,11.31,11.0,11.26,11.44,7,12,8,11,9,7,0.0,0.0,0.0,237,9.12,10.69,10.65,17,160.0,403,10.87,207,0,1,0,1,0,1,1,2,0,0,10.570365853658537,10.494137931034482,108,276,21,0,0
0,0,1,Deuxième Session,NULL,0.36,NON ADMIS,1,2018,F,S2,LYCEE DE MBAO,O,Académie de Pikine - Guédiawaye,MBAO,LYCEE DE MBAO,3,Pass,ADM,2,2006,10.21,10.11,11.75,9.09,13,8,10,6,5,4,0.0,0.0,0.0,208,8.0,10.08,10.18,22,135.0,921,0.36,1033,0,1,0,0,1,1,0,0,0,4,10.529097744360902,10.765172413793103,74,200,88,9,11
 Dakar,5,1,Deuxième Session,NULL,1.84,NON ADMIS,1,2018,M,S2,LYCEE BLAISE DIAGNE,O,Académie de Dakar,DAKAR,LYCEE LAMINE GUEYE,2,Pass,ADM,2,2003,12.75,10.06,11.11,12.49,9,11,7,12,10,5,0.0,0.0,0.0,226,8.69,10.15,10.53,22,145.35,724,1.84,979,0,1,0,1,0,1,1,0,0,4,10.570365853658537,10.612075471698114,17,122,154,0,0
 Diourbel,15,1,Deuxième Session,NULL,8.4,NON ADMIS,1,2018,M,S2,LYCEE DE GATE,O,Académie de Diourbel,GATE,LYCEE DE GATE,2,Pass,ADM,1,2008,10.47,10.27,7.24,7.57,12,11,11,12,8,7,0.0,0.0,0.0,272,10.46,10.46,9.88,22,162.45,368,8.4,580,0,1,0,1,0,1,1,0,0,4,10.45184210526316,10.506,39,172,67,1,1
 Louga,20,1,Deuxième Session,NULL,8.4,NON ADMIS,1,2018,M,S2,LYCEE MAME THIERNO BIRAHIM MBACKE,O,Académie de Louga,DAROU MOUSTY,LYCEE MAME THIERNO BIRAHIM MBACKE,1,Pass,ADM,2,2010,12.39,10.93,9.28,9.5,6,11,8,12,8,7,0.0,0.0,0.0,234,9.0,10.19,9.94,19,145.0,753,8.4,580,0,1,0,1,0,1,1,0,0,4,10.600980392156861,10.188571428571427,19,303,163,7,5
 Kaolack,24,1,Deuxième Session,NULL,8.38,NON ADMIS,1,2018,F,S2,LYCEE SAMBA DIONE DE GANDIAYE,O,Académie de Kaolack,GANDIAYE,LYCEE SAMBA DIONE DE GANDIAYE,3,Pass,ADM,2,2006,9.9,9.52,11.61,10.33,11,10,7,6,9,4,0.0,0.0,0.0,208,8.0,10.0,10.76,21,140.4,840,8.38,586,0,1,0,0,1,1,0,0,0,4,10.556461538461537,10.765,37,312,168,4,3
Kaffrine,5,1,Deuxième Session,NULL,5.75,NON ADMIS,1,2018,M,S2,COURS PRIVES MBOUTOU SOW,O,Académie de Kaolack,KAOLACK,COLLEGE PRIVE MBOUTOU SOW,3,Pass,ADM,2,2008,13.13,9.6,10.33,9.45,12,9,7,7,7,6,0.0,0.0,0.0,211,8.12,10.27,11.29,21,137.70000000000002,888,5.75,823,0,1,0,1,0,1,1,0,0,4,10.556461538461537,10.403962264150943,52,32,17,4,12
 Thiès,26,1,Deuxième Session,NULL,9.02,NON ADMIS,1,2018,M,S2,LYCEE ABABACAR SY,O,Académie de Thiès,TIVAOUANE,LYCEE ABABACAR SY,1,Pass,ADM,2,2010,10.62,10.4,8.37,8.24,10,10,8,8,8,4,0.0,0.0,0.0,210,8.08,10.08,10.71,18,160.0,403,9.02,503,0,1,0,1,0,1,1,0,0,4,10.54970588235294,10.565833333333332,145,112,26,14,9
 Thiès,11,1,Deuxième Session,NULL,4.44,NON ADMIS,1,2018,M,S2,LYCEE DE PEKESSE,O,Académie de Thiès,PEKESSE,LYCEE DE PEKESSE,1,Pass,ADM,2,2011,12.31,11.25,7.7,9.81,5,11,10,6,10,5,0.0,0.0,0.0,208,8.0,10.81,10.82,20,129.0,992,4.44,876,0,1,0,1,0,1,1,0,0,4,10.54970588235294,10.686,111,239,118,14,9
 Diourbel,0,1,Deuxième Session,NULL,2.58,NON ADMIS,1,2018,F,S2,LYCEE DE FAHU II,O,Académie de Thiès,THIES,ECOLE ELEMENTAIRE GERMAINE LE GOFF DE THIES,2,Pass,ADM,1,1998,9.8,8.82,11.38,10.92,7,14,11,7,6,11,0.0,0.0,0.0,264,10.15,10.15,10.88,20,159.6,429,2.58,955,0,1,0,0,1,1,0,0,0,4,10.54970588235294,10.443461538461538,142,166,22,14,1
 Thiès,60,1,Deuxième Session,Passable,11.41,PASSE,1,2018,M,S2,COURS PRIVES EMIR ABDALLAH,O,Académie de Thiès,TIVAOUANE,LYCEE ABABACAR SY,4,Pass,ADM,2,2006,9.54,9.48,11.59,11.04,9,11,6,6,9,5,0.0,0.0,0.0,210,8.08,11.77,12.88,24,130.04999999999998,983,11.41,152,0,1,0,1,0,1,1,2,0,0,10.54970588235294,10.565833333333332,145,29,26,14,9
 Dakar,60,1,Première Session,Passable,11.3,PASSE,1,2018,M,S2,LYCEE DES PARCELLES ASSAINIES U13,O,Académie de Dakar,PARCELLES ASSAINIES,CEM UNITE 19,2,Pass,ADM,1,1997,10.06,10.93,11.33,12.05,14,12,10,8,13,8,0.0,0.0,0.0,290,11.15,11.15,11.18,21,182.39999999999998,131,111.3,50,0,1,0,1,0,1,1,2,1,0,10.570365853658537,10.494137931034482,108,278,15,0,0
 Louga,60,1,Deuxième Session,Passable,11.7,PASSE,1,2018,F,S2,LYCEE DE GASSANE,O,Académie de Louga,TAIF,LYCEE SERIGNE MOUHAMADOU MOUSTAPHA MBACKE DE TAIF,2,Pass,ADM,2,2006,14.1,12.43,13.39,13.12,10,12,8,8,8,6,0.0,0.0,0.0,231,8.88,13.08,15.35,20,159.6,429,11.7,134,0,1,0,0,1,1,0,2,0,0,10.600980392156861,10.905714285714286,135,171,172,7,5
 Diourbel,0,1,Deuxième Session,NULL,0.34,NON ADMIS,1,2018,M,S2,GROUPE SCOLAIRE EDUCAZUR,O,Académie de Pikine - Guédiawaye,MBAO,LYCEE DE MBAO,3,Pass,ADM,2,1997,13.33,9.88,10.21,10.26,9,10,9,5,8,8,0.0,0.0,0.0,230,8.85,13.15,14.29,21,129.6,985,0.34,1038,0,1,0,1,0,1,1,0,0,4,10.529097744360902,10.765172413793103,74,98,88,9,1
 Thiès,60,1,Deuxième Session,Passable,11.55,PASSE,1,2018,M,S2,COLLEGE SAINT GABRIEL,O,Académie de Thiès,THIES,COLLEGE SAINT GABRIEL,1,Pass,ADM,1,1999,13.05,12.97,12.23,12.28,13,9,10,10,13,9,0.0,0.0,0.0,279,10.73,10.73,10.18,19,169.0,257,11.55,146,0,1,0,1,0,1,1,2,0,0,10.54970588235294,10.443461538461538,142,23,19,14,9
 Dakar,0,1,Deuxième Session,NULL,1.24,NON ADMIS,1,2018,M,S2,COLLEGE SAINT GABRIEL,O,Académie de Thiès,THIES,LYCEE D' ENSEIGNEMENT TECHNIQUE ET DE FORMATION PR,2,Pass,ADM,1,1998,10.29,10.07,10.52,10.03,9,10,13,7,14,9,0.0,0.0,0.0,267,10.27,10.27,9.35,20,136.79999999999998,899,1.24,998,0,1,0,1,0,1,1,0,0,4,10.54970588235294,10.443461538461538,142,23,34,14,0
 Diourbel,45,1,Deuxième Session,NULL,9.37,AUTORISE,1,2018,F,S2,LYCEE DE MEDINA SABAKH,O,Académie de Kaolack,MEDINA SABAKH,LYCEE DE MEDINA SABAKH,2,Pass,ADM,2,1995,10.39,9.59,11.09,10.58,6,12,11,8,8,8,0.0,0.0,0.0,230,8.85,10.19,10.06,23,136.79999999999998,899,9.37,450,0,1,0,0,1,1,0,1,0,4,10.556461538461537,10.459999999999999,78,205,91,4,1
 Dakar,41,1,Deuxième Session,NULL,9.35,NON ADMIS,1,2018,F,S2,ECOLE PRIVEE MADIBA MANDELA,O,Académie de Dakar,DAKAR,UNIVERSITE AMADOU HAMPATE BA,1,Pass,ADM,2,2000,10.02,13.81,12.54,12.78,8,12,10,7,11,6,0.0,0.0,0.0,230,8.85,10.15,10.0,18,166.0,300,9.35,456,0,1,0,0,1,1,0,0,0,4,10.570365853658537,10.612075471698114,17,79,181,0,0
 Dakar,5,1,Deuxième Session,NULL,4.05,NON ADMIS,1,2018,F,S2,LYCEE JOHN F KENNEDY,O,Académie de Dakar,DAKAR,LYCEE LAMINE GUEYE,3,Pass,ADM,2,1999,11.75,10.3,11.94,9.98,9,11,9,8,5,7,0.0,0.0,0.0,221,8.5,10.15,10.59,20,137.70000000000002,888,4.05,890,0,1,0,0,1,1,0,0,0,4,10.570365853658537,10.612075471698114,17,290,154,0,0
 Ziguinchor,25,1,Deuxième Session,NULL,8.19,NON ADMIS,1,2018,M,S2,LYCEE DE BAILA,O,Académie de Ziguinchor,BAILA,LYCEE DE BAILA,2,Pass,ADM,2,2008,10.96,12.05,8.3,9.53,7,12,9,9,4,5,0.0,0.0,0.0,212,8.15,10.04,10.41,21,142.5,790,8.19,605,0,1,0,1,0,1,1,0,0,4,10.648571428571428,10.329999999999998,1,139,38,15,10
 Matam,60,1,Deuxième Session,Assez-Bien,12.44,PASSE,1,2018,M,S2,LYCEE SEYDINA LIMAMOULAYE,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,CEM NDIARKA DIAGNE,1,Pass,ADM,1,2011,15.41,10.46,10.51,10.68,13,15,10,11,11,7,0.0,0.0,0.0,297,11.42,11.42,11.59,19,223.0,9,12.44,106,0,1,0,1,0,1,1,2,0,1,10.529097744360902,10.416290322580645,43,320,12,9,6
 Dakar,10,1,Deuxième Session,NULL,4.26,NON ADMIS,1,2018,F,S2,LYCEE JOHN F KENNEDY,O,Académie de Dakar,DAKAR,INSTITUTION NOTRE DAME,2,Pass,ADM,2,1998,12.37,13.23,12.04,11.04,10,11,8,8,9,4,0.0,0.0,0.0,221,8.5,10.0,10.0,20,151.04999999999998,602,4.26,881,0,1,0,0,1,1,0,0,0,4,10.570365853658537,10.612075471698114,17,290,25,0,0
 Fatick,10,1,Deuxième Session,NULL,6.63,NON ADMIS,1,2018,M,S2,COURS PRIVES SALMANE AL FARICI,O,Académie de Thiès,MBOUR,COMPLEXE SCOLAIRE INTERN-KEUR MADIOR,3,Pass,ADM,2,1994,9.91,11.32,9.62,10.55,13,8,7,5,2,9,0.0,0.0,0.0,218,8.38,10.0,12.12,24,135.0,921,6.63,769,0,1,0,1,0,1,1,0,0,4,10.54970588235294,10.625599999999999,77,33,20,14,2
 Dakar,60,1,Deuxième Session,Passable,10.85,PASSE,1,2018,F,S2,LYCEE PLAN JAXAAY,O,Académie de Rufisque,JAXAAY,LYCEE PLAN JAXAAY,1,Pass,ADM,2,2000,12.45,10.79,12.98,13.59,10,12,10,11,10,3,0.0,0.0,0.0,229,8.81,10.31,10.35,18,178.0,166,10.85,209,0,1,0,0,1,1,0,2,0,0,10.276041666666666,10.262,46,310,166,10,0
 Kaolack,31,1,Deuxième Session,NULL,9.3,NON ADMIS,1,2018,F,S2,LYCEE VALDIODIO NDIAYE,O,Académie de Kaolack,KAOLACK,COLLEGE PRIVE MBOUTOU SOW,2,Pass,ADM,1,2012,10.69,11.1,12.13,12.46,8,14,11,10,6,8,0.0,0.0,0.0,260,10.0,10.0,10.12,22,165.29999999999998,316,9.3,469,0,1,0,0,1,1,0,0,0,4,10.556461538461537,10.403962264150943,52,322,17,4,3
 Thiès,60,1,Deuxième Session,Passable,10.41,PASSE,1,2018,M,S2,LYCEE LEOPOLD SEDAR SENGHOR,O,Académie de Thiès,JOAL,LYCEE LEOPOLD SEDAR SENGHOR,1,Pass,ADM,2,2008,12.5,10.03,8.96,9.52,13,10,7,7,7,6,0.0,0.0,0.0,220,8.46,10.0,10.88,20,168.0,284,10.41,284,0,1,0,1,0,1,1,2,0,0,10.54970588235294,10.558,47,294,155,14,9
Kaffrine,16,1,Deuxième Session,NULL,6.19,NON ADMIS,1,2018,F,S2,LYCEE DE BIRKILANE,O,Académie de Kaffrine,BIRKILANE,LYCEE DE BIRKILANE,2,Pass,ADM,2,2010,10.89,10.77,10.87,10.93,6,10,7,10,7,8,0.0,0.0,0.0,210,8.08,10.5,10.59,19,129.2,990,6.19,799,0,1,0,0,1,1,0,0,0,4,10.78076923076923,11.016,9,147,44,3,12
 Louga,25,1,Deuxième Session,NULL,7.05,NON ADMIS,1,2018,M,S2,LYCEE ALBOURY NDIAYE,O,Académie de Louga,LINGUERE,LYCEE ALBOURY NDIAYE,2,Pass,ADM,2,2006,11.97,10.91,10.89,10.54,11,13,8,4,10,3,0.0,0.0,0.0,222,8.54,10.0,10.29,21,173.85,207,7.05,733,0,1,0,1,0,1,1,0,0,4,10.600980392156861,10.0,67,116,27,7,5
 Diourbel,60,1,Première Session,Passable,10.81,PASSE,1,2018,M,S2,LYCEE SERIGNE MOUHAMADOU MOUSTAPHA MBACKE DE TAIF,O,Académie de Diourbel,TAIF,LYCEE SERIGNE MOUHAMADOU MOUSTAPHA MBACKE DE TAIF,2,Pass,ADM,2,1997,10.47,10.58,11.12,12.76,8,11,9,4,5,6,0.0,0.0,0.0,208,8.0,10.54,12.06,22,139.65,852,110.81,73,0,1,0,1,0,1,1,2,1,0,10.45184210526316,10.905714285714286,135,317,172,1,1
Kaffrine,45,1,Deuxième Session,NULL,9.74,AUTORISE,1,2018,F,S2,LYCEE BABACAR COBAR NDAW,O,Académie de Kaffrine,KAFFRINE,LYCEE BABACAR COBAR NDAW,1,Pass,ADM,1,2000,13.63,11.32,13.44,14.66,16,12,9,9,7,8,0.0,0.0,0.0,275,10.58,10.58,11.76,18,214.0,16,9.74,391,0,1,0,0,1,1,0,1,0,4,10.78076923076923,10.305,48,120,31,3,12
 Tambacounda,15,1,Deuxième Session,NULL,7.31,NON ADMIS,1,2018,M,S2,COURS PRIVES LAMINE GUEYE,O,Académie de Tambacounda,TAMBACOUNDA,LYCEE MAME CHEIKH MBAYE,3,Pass,ADM,2,2008,11.59,9.51,11.81,6.72,7,10,7,10,9,8,0.0,0.0,0.0,239,9.19,11.15,10.35,23,118.8,1043,7.31,707,0,1,0,1,0,1,1,0,0,4,10.563333333333333,10.5975,136,31,162,13,8
 Kaolack,50,1,Deuxième Session,NULL,9.65,AUTORISE,1,2018,M,S2,LYCEE DE MEDINA SABAKH,O,Académie de Kaolack,MEDINA SABAKH,LYCEE DE MEDINA SABAKH,3,Pass,ADM,2,2007,11.4,10.56,11.69,11.28,10,12,5,8,5,3,0.0,0.0,0.0,208,8.0,11.46,12.82,22,151.20000000000002,594,9.65,405,0,1,0,1,0,1,1,1,0,4,10.556461538461537,10.459999999999999,78,205,91,4,3
 Thiès,60,1,Deuxième Session,Passable,10.66,PASSE,1,2018,M,S2,ECOLE KHADIM RASSOUL,O,Académie de Dakar,DAKAR,UNIVERSITE AMADOU HAMPATE BA,2,Pass,ADM,1,2006,10.66,11.1,11.29,12.12,12,13,8,8,5,8,0.0,0.0,0.0,260,10.0,10.0,10.94,24,179.54999999999998,161,10.66,245,0,1,0,1,0,1,1,2,0,0,10.570365853658537,10.612075471698114,17,43,181,0,9
 Fatick,46,1,Deuxième Session,NULL,9.98,AUTORISE,1,2018,M,S2,LYCEE DE SEBIKOTANE,O,Académie de Rufisque,SEBIKOTANE,LYCEE DE SEBIKOTANE,1,Pass,ADM,1,2007,12.86,10.98,11.97,12.3,10,11,12,7,13,7,0.0,0.0,0.0,260,10.0,10.0,9.29,19,169.0,257,9.98,368,0,1,0,1,0,1,1,1,0,4,10.276041666666666,10.062000000000001,128,254,130,10,2
 Kaolack,60,1,Deuxième Session,Passable,11.76,PASSE,1,2018,M,S2,LYCEE IBRAHIMA DIOUF,O,Académie de Kaolack,KAOLACK,COLLEGE PIE XII,1,Pass,ADM,1,2000,10.69,11.75,10.59,11.44,10,12,14,14,15,6,0.0,0.0,0.0,279,10.73,10.73,9.29,18,178.0,166,11.76,129,0,1,0,1,0,1,1,2,0,0,10.556461538461537,10.403962264150943,52,289,16,4,3
 Saint-Louis,60,1,Deuxième Session,Passable,10.35,PASSE,1,2018,M,S2,LYCEE DE GAE,O,Académie de Saint - Louis,GAE,LYCEE DE GAE,2,Pass,ADM,2,2008,10.25,11.66,8.52,9.09,12,13,7,7,7,5,0.0,0.0,0.0,234,9.0,11.23,12.59,20,179.54999999999998,161,10.35,291,0,1,0,1,0,1,1,2,0,0,10.754035087719299,11.23,35,168,64,11,7
 Dakar,0,1,Deuxième Session,NULL,0.51,NON ADMIS,1,2018,F,S2,GROUPE SCOLAIRE EDUCAZUR,O,Académie de Pikine - Guédiawaye,MBAO,LYCEE DE MBAO,3,Pass,ADM,1,2016,11.06,10.87,11.56,11.1,9,13,11,6,6,15,0.0,0.0,0.0,297,11.42,11.42,12.53,21,153.9,538,0.51,1010,0,1,0,0,1,1,0,0,0,4,10.529097744360902,10.765172413793103,74,98,88,9,0
 Ziguinchor,0,1,Deuxième Session,NULL,0.38,NON ADMIS,1,2018,M,S2,"GROUPE SCOLAIRE ""PASTEEF""",O,Académie de Thiès,MBOUR,LYCEE DEMBA DIOP,1,Pass,ADM,1,1998,14.21,15.31,12.67,13.62,6,11,13,12,16,8,0.0,0.0,0.0,269,10.35,10.35,8.47,20,135.0,921,0.38,1030,0,1,0,1,0,1,1,0,0,4,10.54970588235294,10.625599999999999,77,93,148,14,10
 Dakar,60,1,Deuxième Session,Assez-Bien,12.19,PASSE,1,2018,M,S2,ECOLE PRIVEE DAVID DIOP MENDES,O,Académie de Pikine - Guédiawaye,MBAO,ECOLE ELEMENTAIRE LGI MBAO,3,Pass,ADM,2,1994,11.25,8.91,10.75,11.31,8,11,9,12,10,7,0.0,0.0,0.0,244,9.38,11.77,11.53,24,132.3,964,12.19,114,0,1,0,1,0,1,1,2,0,1,10.529097744360902,10.765172413793103,74,55,23,9,0
 Diourbel,39,1,Deuxième Session,NULL,9.3,NON ADMIS,1,2018,M,S2,LYCEE DE MBACKE,O,Académie de Diourbel,MBACKE,CEM GAINDE FATMA MBACKE,2,Pass,ADM,1,2003,10.97,10.37,12.39,11.29,9,11,11,9,11,9,0.0,0.0,0.0,266,10.23,10.23,9.71,21,145.35,724,9.3,469,0,1,0,1,0,1,1,0,0,4,10.45184210526316,10.248947368421051,73,199,4,1,1
 Thiès,60,1,Première Session,Assez-Bien,12.9,PASSE,1,2018,F,S2,LYCEE AHMADOU NDACK SECK THIES,O,Académie de Thiès,THIES,CEM MAMADOU DIAW THIES,1,Pass,ADM,1,1998,14.72,10.53,12.5,12.84,12,13,10,9,9,9,0.0,0.0,0.0,271,10.42,10.42,11.29,20,189.0,90,112.9,7,0,1,0,0,1,1,0,2,1,1,10.54970588235294,10.443461538461538,142,114,10,14,9
 Dakar,14,1,Deuxième Session,NULL,4.79,NON ADMIS,1,2018,M,S2,LYCEE CAMP MARCHAND DE RUFISQUE,O,Académie de Rufisque,RUFISQUE,LYCEE MODERNE DE RUFISQUE,2,Pass,ADM,2,1996,9.5,11.03,11.02,11.15,13,12,6,9,7,6,0.0,0.0,0.0,239,9.19,10.58,11.94,22,176.7,182,4.79,866,0,1,0,1,0,1,1,0,0,4,10.276041666666666,10.287826086956523,120,126,165,10,0
 Diourbel,20,1,Deuxième Session,NULL,7.87,NON ADMIS,1,2018,F,S2,LYCEE KHAR KANE,O,Académie de Fatick,GOSSAS,LYCEE KHAR KANE,1,Pass,ADM,2,2010,11.27,10.33,7.53,9.13,11,11,9,8,9,4,0.0,0.0,0.0,226,8.69,11.23,11.71,18,175.0,192,7.87,640,0,1,0,0,1,1,0,0,0,4,10.526071428571429,10.618888888888888,40,292,153,2,1
 Tambacounda,30,1,Deuxième Session,NULL,8.33,NON ADMIS,1,2018,M,S2,LYCEE DE MALEME NIANI,O,Académie de Tambacounda,KOUMPENTOUM,LYCEE DE KOUMPENTOUM,2,Pass,ADM,2,2009,11.5,10.7,9.85,9.41,8,10,6,10,8,5,0.0,0.0,0.0,208,8.0,10.19,9.76,21,131.1,977,8.33,591,0,1,0,1,0,1,1,0,0,4,10.563333333333333,10.85,61,194,78,13,8
 Thiès,36,1,Deuxième Session,NULL,8.85,NON ADMIS,1,2018,F,S2,LYCEE DE SALY,O,Académie de Thiès,SALY,LYCEE DE SALY,1,Pass,ADM,2,1998,10.01,11.07,9.23,8.57,7,11,8,5,6,6,0.0,0.0,0.0,209,8.04,10.0,11.06,20,141.0,830,8.85,520,0,1,0,0,1,1,0,0,0,4,10.54970588235294,11.376666666666667,124,250,126,14,9
 Saint-Louis,20,1,Deuxième Session,NULL,8.04,NON ADMIS,1,2018,F,S2,LYCEE DE GALOYA,O,Académie de Saint - Louis,GALOYA,LYCEE DE GALOYA,2,Pass,ADM,1,1998,10.77,10.01,11.32,11.44,12,10,11,7,9,12,0.0,0.0,0.0,279,10.73,10.73,11.29,20,153.9,538,8.04,620,0,1,0,0,1,1,0,0,0,4,10.754035087719299,11.135,36,169,65,11,7
 Kaolack,10,1,Deuxième Session,NULL,6.31,NON ADMIS,1,2018,M,S2,LYCEE DE WACK NGOUNA,O,Académie de Kaolack,WACK NGOUNA,LYCEE DE WACK NGOUNA,4,Pass,ADM,2,2005,10.48,10.8,13.07,12.13,8,10,7,9,10,9,0.0,0.0,0.0,242,9.31,10.0,9.76,25,117.3,1047,6.31,792,0,1,0,1,0,1,1,0,0,4,10.556461538461537,10.333333333333334,151,274,146,4,3
 Fatick,5,1,Deuxième Session,NULL,5.14,NON ADMIS,1,2018,M,S2,LYCEE COUMBA NDOFFENE DIOUF,O,Académie de Fatick,FATICK,LYCEE COUMBA NDOFFENE DIOUF,1,Pass,ADM,1,1999,14.3,11.9,10.18,10.91,9,10,12,6,14,11,0.0,0.0,0.0,275,10.58,10.58,10.06,19,154.0,523,5.14,852,0,1,0,1,0,1,1,0,0,4,10.526071428571429,10.443,32,134,33,2,2
 Dakar,60,1,Première Session,Assez-Bien,13.86,PASSE,1,2018,M,S2,LYCEE DE PIKINE,O,Académie de Pikine - Guédiawaye,GUEDIAWAYE,CEM JOSEPH CORREA B,1,Pass,ADM,1,1998,11.24,12.21,12.35,12.93,15,14,10,9,4,4,0.0,0.0,0.0,261,10.04,10.04,10.76,20,216.0,15,113.86,2,0,1,0,1,0,1,1,2,1,1,10.529097744360902,10.416290322580645,43,242,9,9,0
 Dakar,5,1,Deuxième Session,NULL,4.8,NON ADMIS,1,2018,M,S2,LYCEE DE TOUBACOUTA,O,Académie de Fatick,TOUBACOUTA,LYCEE DE TOUBACOUTA,1,Pass,ADM,2,2004,11.26,12.51,9.66,9.61,8,11,10,6,11,6,0.0,0.0,0.0,218,8.38,10.0,10.12,20,147.0,700,4.8,865,0,1,0,1,0,1,1,0,0,4,10.526071428571429,10.776,148,272,144,2,0
 Kaolack,60,1,Deuxième Session,Passable,11.95,PASSE,1,2018,F,S2,LYCEE DE KOUTAL,O,Académie de Kaolack,KOUTAL,LYCEE DE KOUTAL,2,Pass,ADM,2,2011,11.31,10.84,12.81,13.74,10,10,6,8,9,9,0.0,0.0,0.0,228,8.77,11.12,12.0,19,152.0,589,11.95,122,0,1,0,0,1,1,0,2,0,0,10.556461538461537,10.692857142857141,64,188,80,4,3
